trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,74,9.92125795048,0.711166311298,0.16,none_r,True,3.31058516656,left,3.52563141659,True,"[0.66605761497469906, 0.66590031197434008, 0.66532334364738199]",False,False,lighter,True,0.418883249862,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,75,9.61294495157,0.690197470762,-0.104,none_d,True,3.3036421251,left,3.50029762508,True,"[-0.027605355568240619, -0.027701221785476959, -0.028052847443248763]",False,False,darker,True,0.436960125109,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,76,9.47261423744,0.768538014603,-0.104,135_bottom_d,True,3.30773179163,,3.50444379169,True,"[0.1561364057662129, 0.15602426579180473, 0.15561294996647579]",False,True,darker,True,0.453777750023,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,77,9.3983749644,0.724003052289,0.16,none_r,False,,,3.51623016666,True,"[0.69883067802155607, 0.69867047235570667, 0.69808285740377651]",True,True,lighter,True,0.361487125047,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,78,9.84164000405,0.782283407156,0.08,none_r,True,3.31789566646,left,3.55390125001,True,"[0.64344943223874584, 0.64329413161429394, 0.64272450775930468]",False,False,lighter,True,0.468018166488,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,79,9.11120140552,0.768508639809,-0.104,135_top_l,False,,,3.51816700003,True,"[0.15606644684447479, 0.15595431306623353, 0.15554301996769038]",True,False,darker,True,0.36364450003,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,80,9.13701748323,0.823025630116,0.0,none_u,False,,,3.53303854144,True,"[0.54423577709459403, 0.54408926368824972, 0.5435518702835207]",True,True,darker,,0.388536500046,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,81,9.51456683405,0.771508010877,0.0,135_top_l,True,3.32459025015,,3.52417208324,True,"[0.41583038562348906, 0.41569524490751486, 0.41519956515174994]",False,True,darker,,0.39146208344,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,82,9.27002091337,0.88737977611,0.16,none_l,True,3.30090095825,right,3.49955858337,True,"[1.0, 1.0, 1.0]",False,False,lighter,True,0.401889625005,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,83,9.21639239361,0.737209169678,0.16,none_d,True,3.31074958318,left,3.50938383327,True,"[0.73267116058620174, 0.73250795771497068, 0.73190934937721575]",False,False,lighter,True,0.463543041609,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,84,9.64345824204,0.684058468846,0.08,135_bottom_d,False,,,3.5160792917,True,"[0.39743623939401362, 0.39730272782248255, 0.39681302357093839]",True,False,darker,False,0.412872291636,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,85,9.14842849341,0.713579499561,0.0,135_top_u,False,,,3.52004812495,True,"[0.27399227257574488, 0.27386969426797325, 0.27342009190186789]",True,False,darker,,0.40132333315,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,86,9.73624898481,0.738780522286,-0.208,none_r,False,,,3.50830445858,True,"[-0.15396359258215397, -0.15404826742269495, -0.15435884446808368]",True,True,darker,True,0.42480241647,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,87,9.28461529477,0.744742505351,-0.208,none_d,False,,,3.51251908345,True,"[-0.14052147000625614, -0.14060733539725667, -0.14092227923734213]",True,True,darker,True,0.412029749947,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,88,9.63560142351,0.873490245306,-0.208,135_top_l,False,,,3.50901720813,True,"[0.15840465417180249, 0.15829231330172822, 0.1578802606154559]",True,False,darker,True,0.591179375071,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
