trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,13,9.475234269437175,0.13444511242609697,0.168,none_l,True,3.584335600025952,left,3.849357399973087,True,"[0.30244511242609695, 0.30244511242609695, 0.30244511242609695]",False,False,lighter,True,0.5846118000335991,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,14,9.559545048001148,0.2039778486485972,0.335,135_top_u,False,,,3.8568067000014707,True,"[0.5389778486485972, 0.5389778486485972, 0.5389778486485972]",True,False,darker,False,1.1834702000487596,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,15,9.798884400405699,0.17896020562006376,0.0,none_r,False,,,3.859960600035265,True,"[0.17896020562006376, 0.17896020562006376, 0.17896020562006376]",True,True,darker,,1.26725949998945,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,16,9.66531891476587,0.3638864591017385,0.0,45_top_r,False,,,3.8579718000255525,True,"[0.3638864591017385, 0.3638864591017385, 0.3638864591017385]",True,False,lighter,,0.7175190000561997,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,17,8.88212471470227,-0.12729399131150873,0.0,135_bottom_d,True,3.5754466999787837,,3.841787499957718,True,"[-0.12729399131150873, -0.12729399131150873, -0.12729399131150873]",False,True,darker,,0.8670517000136897,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,18,9.58445370222527,0.0245557846369589,-0.168,135_bottom_d,False,,,3.8646525000222027,True,"[-0.1434442153630411, -0.1434442153630411, -0.1434442153630411]",True,False,darker,True,0.8349862999748439,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,19,9.338606873585796,0.027440035302622123,0.168,none_r,True,3.5833972999826074,left,3.8505077000008896,True,"[0.19544003530262213, 0.19544003530262213, 0.19544003530262213]",False,False,lighter,True,0.6332006000448018,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,20,9.701549002670097,0.11693067809048394,0.335,none_l,True,3.5838432000018656,left,3.8506702000740916,True,"[0.45193067809048393, 0.45193067809048393, 0.45193067809048393]",False,False,lighter,True,0.6821307999780402,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,21,9.775042301285355,0.29755921916645056,0.168,135_bottom_r,True,3.581993200001307,,3.8493420999730006,True,"[0.4655592191664506, 0.4655592191664506, 0.4655592191664506]",False,True,,False,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,22,9.557858107330697,0.20520959534270874,0.335,135_top_u,True,3.581885899999179,,3.8483687000116333,True,"[0.5402095953427087, 0.5402095953427087, 0.5402095953427087]",False,True,lighter,True,0.6332469000481069,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,23,9.83500150525488,0.2597459670100811,-0.168,45_bottom_d,False,,,3.8644695000257343,True,"[0.09174596701008111, 0.09174596701008111, 0.09174596701008111]",True,False,darker,True,0.5680667000124231,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,24,8.970467803653976,-0.019752988300102137,0.168,45_top_u,False,,,3.857396899955347,True,"[0.14824701169989787, 0.14824701169989787, 0.14824701169989787]",True,False,darker,False,0.8335647000931203,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,25,9.158906837246958,0.21822800585074387,-0.335,none_u,True,3.5831167999422178,left,3.8503336999565363,True,"[-0.11677199414925615, -0.11677199414925615, -0.11677199414925615]",False,False,darker,True,0.799950800021179,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,26,9.348960974488334,0.34698265591540745,0.168,none_r,False,,,3.865533799980767,True,"[0.5149826559154075, 0.5149826559154075, 0.5149826559154075]",True,True,lighter,True,0.5334813999943435,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,27,9.33157959866071,-0.16857314268496373,-0.168,none_l,True,3.574044600012712,right,3.8396229000063613,True,"[-0.33657314268496374, -0.33657314268496374, -0.33657314268496374]",False,False,darker,True,0.5686984000494704,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,28,9.719129178835045,0.09204354286826268,0.0,135_top_l,False,,,3.8578836999367923,True,"[0.09204354286826268, 0.09204354286826268, 0.09204354286826268]",True,False,darker,,0.7686135000549257,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,29,9.274616044394394,0.2670560594570406,-0.335,none_u,False,,,3.866939499974251,True,"[-0.06794394054295944, -0.06794394054295944, -0.06794394054295944]",True,True,darker,True,0.6328548000892624,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,30,9.216576592132974,0.48216796351988456,0.0,45_top_r,True,3.573625999968499,,3.841802699957043,True,"[0.48216796351988456, 0.48216796351988456, 0.48216796351988456]",False,True,lighter,,0.6169146000174806,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,31,9.398550837909845,0.1450048817311635,0.335,none_u,False,,,3.8676435999805108,True,"[0.4800048817311635, 0.4800048817311635, 0.4800048817311635]",True,True,lighter,True,0.36714690004009753,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,32,9.646331616176475,0.07031151270122121,0.168,135_top_l,False,,,3.8582374999532476,True,"[0.23831151270122122, 0.23831151270122122, 0.23831151270122122]",True,False,darker,False,0.5837885000510141,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,33,9.742930901753429,0.14158524147363977,-0.168,135_top_u,False,,,3.8652438999852166,True,"[-0.026414758526360244, -0.026414758526360244, -0.026414758526360244]",True,False,darker,True,0.7343653999269009,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,34,9.457614248910037,-0.041808600077437724,0.335,none_u,False,,,3.8580124999862164,True,"[0.29319139992256227, 0.29319139992256227, 0.29319139992256227]",True,True,darker,False,0.8169105999404564,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,35,9.265531072287878,0.5177953400815776,0.335,45_bottom_d,True,3.583266499917954,,3.8504696999443695,True,"[0.8527953400815775, 0.8527953400815775, 0.8527953400815775]",False,True,lighter,True,0.5994075000053272,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,36,9.725594310086914,0.4131765134844646,0.168,45_bottom_l,False,,,3.8673417000100017,True,"[0.5811765134844646, 0.5811765134844646, 0.5811765134844646]",True,False,lighter,True,0.816385900019668,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,37,9.154932479194615,0.06414027516666423,0.335,none_d,True,3.5830386999296024,right,3.84995149995666,True,"[0.3991402751666643, 0.3991402751666643, 0.3991402751666643]",False,False,lighter,True,0.616787499981001,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,38,9.88021850360854,0.1363432483051321,0.168,none_r,False,,,3.8587890999624506,True,"[0.3043432483051321, 0.3043432483051321, 0.3043432483051321]",True,True,lighter,True,0.4997908000368625,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,39,9.679673550481468,-0.18301187513316983,-0.335,none_l,False,,,3.8589397000614554,True,"[-0.5180118751331698, -0.5180118751331698, -0.5180118751331698]",True,True,darker,True,0.4990768999559805,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,40,9.746003705988612,0.27855160709372506,0.335,none_l,True,3.574259299901314,left,3.8411429999396205,True,"[0.613551607093725, 0.613551607093725, 0.613551607093725]",False,False,lighter,True,0.5172888999804854,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,41,9.439111926886676,0.4726978698073129,-0.335,135_bottom_d,False,,,3.857942800037563,True,"[0.13769786980731286, 0.13769786980731286, 0.13769786980731286]",True,False,space,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,42,9.855521498682982,-0.007635467679835056,-0.168,none_u,False,,,3.8590797999640927,True,"[-0.17563546767983507, -0.17563546767983507, -0.17563546767983507]",True,True,darker,True,0.5163084999658167,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,43,9.65011193274505,0.2965630053130289,0.168,none_d,False,,,3.8664848000044003,True,"[0.46456300531302896, 0.46456300531302896, 0.46456300531302896]",True,True,lighter,True,0.5660895999753848,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,44,9.494541877274987,0.04521085518091189,-0.168,none_r,False,,,3.8573772000381723,True,"[-0.12278914481908812, -0.12278914481908812, -0.12278914481908812]",True,True,darker,True,0.566213299985975,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,45,9.407059543878564,0.3719706328790062,-0.168,135_bottom_d,True,3.583887599990703,,3.851264600059949,True,"[0.20397063287900621, 0.20397063287900621, 0.20397063287900621]",False,True,lighter,False,0.8175786000210792,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,46,9.362096332668687,0.1516907688092254,-0.168,none_u,False,,,3.857686199946329,True,"[-0.016309231190774598, -0.016309231190774598, -0.016309231190774598]",True,True,darker,True,0.6670778000261635,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,47,9.394952894215548,0.04441310266093498,0.168,none_l,True,3.5836090000811964,left,3.850702500087209,True,"[0.212413102660935, 0.212413102660935, 0.212413102660935]",False,False,lighter,True,0.5671129999682307,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,48,9.655898336493005,0.355350558673899,0.168,45_bottom_d,True,3.581898699980229,,3.850025999941863,True,"[0.523350558673899, 0.523350558673899, 0.523350558673899]",False,True,lighter,True,0.5337039000587538,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,49,9.351345161820651,0.11432653237045814,0.335,45_bottom_l,False,,,3.8576051000272855,True,"[0.44932653237045816, 0.44932653237045816, 0.44932653237045816]",True,False,lighter,True,0.46748350001871586,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,50,9.249842957097004,0.481688849887559,-0.335,none_d,False,,,3.866019499953836,True,"[0.14668884988755898, 0.14668884988755898, 0.14668884988755898]",True,True,darker,True,0.5840080000925809,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,51,9.100200038480528,-0.11602682070954792,-0.335,none_l,False,,,3.866377400001511,True,"[-0.4510268207095479, -0.4510268207095479, -0.4510268207095479]",True,True,space,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,52,9.627251912145114,-0.11704479935082049,-0.168,none_d,True,3.5754981000209227,right,3.842642799951136,True,"[-0.2850447993508205, -0.2850447993508205, -0.2850447993508205]",False,False,darker,True,0.8670348000014201,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,53,9.770431407481887,0.3705713722573165,-0.335,45_bottom_d,False,,,3.866794899920933,True,"[0.03557137225731649, 0.03557137225731649, 0.03557137225731649]",True,False,darker,True,0.5510135000804439,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,54,9.487371803735739,-0.24694649242370856,0.168,none_r,False,,,3.8582680000690743,True,"[-0.07894649242370855, -0.07894649242370855, -0.07894649242370855]",True,True,darker,False,0.7337313999887556,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,55,9.171487871138153,-0.021669763342906573,-0.168,45_top_u,False,,,3.8679125999333337,True,"[-0.18966976334290658, -0.18966976334290658, -0.18966976334290658]",True,False,darker,True,0.5658018999965861,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,56,9.65101688948067,0.3575963449461564,-0.168,none_r,False,,,3.8584104999899864,True,"[0.18959634494615638, 0.18959634494615638, 0.18959634494615638]",True,True,lighter,False,0.7330626000184566,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,57,9.541476035519658,0.46847908148334705,0.335,none_r,False,,,3.8660175999393687,True,"[0.803479081483347, 0.803479081483347, 0.803479081483347]",True,True,lighter,True,0.5003864000318572,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,58,9.52030273495329,0.267463848582711,0.168,45_bottom_l,True,3.573994899983518,,3.841243000002578,True,"[0.43546384858271103, 0.43546384858271103, 0.43546384858271103]",False,True,lighter,True,0.4834525999613106,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,59,9.62051131584309,0.23841623790381966,0.335,45_bottom_l,False,,,3.8665356000419706,True,"[0.5734162379038197, 0.5734162379038197, 0.5734162379038197]",True,False,lighter,True,0.5833503999747336,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,60,9.767657946374147,0.39284213294420656,0.168,45_bottom_l,False,,,3.8572622999781743,True,"[0.5608421329442066, 0.5608421329442066, 0.5608421329442066]",True,False,lighter,True,0.48337110003922135,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,61,9.487028088559395,0.16761693254155685,0.0,none_d,True,3.576095699914731,right,3.842190199997276,True,"[0.16761693254155685, 0.16761693254155685, 0.16761693254155685]",False,False,space,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,62,9.711036052225058,0.1892849006776454,-0.168,45_top_r,True,3.5742689999751747,,3.8416060999734327,True,"[0.02128490067764538, 0.02128490067764538, 0.02128490067764538]",False,True,darker,True,0.783592400024645,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,63,9.363893957325105,0.5429838150584156,-0.168,135_bottom_r,True,3.57440169993788,,3.840510999900289,True,"[0.3749838150584156, 0.3749838150584156, 0.3749838150584156]",False,True,darker,True,0.9336384000489488,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,64,9.575026794215857,-0.07464148322853623,0.168,none_u,False,,,3.858524000039324,True,"[0.09335851677146378, 0.09335851677146378, 0.09335851677146378]",True,True,darker,False,0.7830905999289826,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,65,9.542963995519962,0.10484184105471087,-0.168,135_bottom_r,True,3.5737994000082836,,3.841155600035563,True,"[-0.06315815894528914, -0.06315815894528914, -0.06315815894528914]",False,True,darker,True,0.6507028000196442,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,66,9.348883336097774,0.30718963266465943,0.168,135_top_l,True,3.5829591000219807,,3.8504426000872627,True,"[0.4751896326646594, 0.4751896326646594, 0.4751896326646594]",False,True,lighter,True,0.48364089999813586,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,67,9.615709674560836,0.14102985827719167,-0.335,none_d,True,3.575108899967745,right,3.8423453000141308,True,"[-0.19397014172280835, -0.19397014172280835, -0.19397014172280835]",False,False,darker,True,0.6338571000378579,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,68,9.523354341892775,0.43514362080984526,-0.168,45_top_u,False,,,3.8666695000138134,True,"[0.2671436208098452, 0.2671436208098452, 0.2671436208098452]",True,False,darker,True,0.7013867000350729,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,69,9.509454629335973,0.25563910660130823,-0.335,45_bottom_d,True,3.574968700064346,,3.841199400019832,True,"[-0.07936089339869179, -0.07936089339869179, -0.07936089339869179]",False,True,darker,True,0.633596200030297,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,70,9.328584732482891,-0.13055658815665652,0.0,45_bottom_d,True,3.574181000003591,,3.8405672000953928,True,"[-0.13055658815665652, -0.13055658815665652, -0.13055658815665652]",False,True,lighter,,0.7011353999841958,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,71,9.389273593871419,0.23287782470010254,0.335,45_bottom_d,False,,,3.8579809000948444,True,"[0.5678778247001026, 0.5678778247001026, 0.5678778247001026]",True,False,lighter,True,0.5005089999176562,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,72,9.82666400260342,0.15602909287666114,-0.335,none_l,False,,,3.8589176000095904,True,"[-0.17897090712333888, -0.17897090712333888, -0.17897090712333888]",True,True,darker,True,0.4825963999610394,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,73,9.85958107073488,0.47904621698440397,-0.168,45_bottom_l,False,,,3.864354200079106,True,"[0.31104621698440393, 0.31104621698440393, 0.31104621698440393]",True,False,darker,True,0.7008619999978691,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,74,9.82635154377093,0.25000559046798354,-0.335,none_d,True,3.5740392999723554,right,3.8569319000234827,True,"[-0.08499440953201648, -0.08499440953201648, -0.08499440953201648]",False,False,darker,True,0.6849514000350609,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,75,9.296250030271734,0.029488240086713552,-0.168,none_l,False,,,3.858328599948436,True,"[-0.13851175991328646, -0.13851175991328646, -0.13851175991328646]",True,True,darker,True,0.46744569996371865,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,76,8.783486127784396,-0.17859210528195538,0.168,45_top_r,False,,,3.8649299999233335,True,"[-0.010592105281955366, -0.010592105281955366, -0.010592105281955366]",True,False,darker,False,0.7180481000104919,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,77,9.492161914441466,0.1818108650347813,-0.335,135_top_l,True,3.5821518999291584,,3.850431300001219,True,"[-0.15318913496521872, -0.15318913496521872, -0.15318913496521872]",False,True,darker,True,0.6328137998934835,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,78,9.20611082928673,0.4365669954607768,-0.168,135_top_u,True,3.574985400075093,,3.8410735999932513,True,"[0.2685669954607768, 0.2685669954607768, 0.2685669954607768]",False,True,darker,True,0.766142800101079,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,79,9.406942474516468,0.09268817865773274,0.0,45_top_u,False,,,3.865955299930647,True,"[0.09268817865773274, 0.09268817865773274, 0.09268817865773274]",True,False,darker,,0.517205800046213,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,80,9.272211525254903,0.16699934396934918,-0.335,none_r,True,3.5816130000166595,left,3.848832600051537,True,"[-0.16800065603065084, -0.16800065603065084, -0.16800065603065084]",False,False,darker,True,0.5001894999295473,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,81,9.662474591878661,0.14505911425830373,0.168,none_d,True,3.583371500018984,right,3.85030180006288,True,"[0.31305911425830374, 0.31305911425830374, 0.31305911425830374]",False,False,space,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,82,9.37496113851887,0.3712972458804463,-0.168,none_r,False,,,3.866193800000474,True,"[0.20329724588044631, 0.20329724588044631, 0.20329724588044631]",True,True,darker,True,0.5827449000207707,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,83,9.478915208930623,0.2806895376932892,0.168,45_bottom_d,False,,,3.8567138999933377,True,"[0.44868953769328923, 0.44868953769328923, 0.44868953769328923]",True,False,lighter,True,0.3679254000307992,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,84,9.407273812835216,0.10854037411000597,-0.335,none_r,False,,,3.8587191000115126,True,"[-0.22645962588999405, -0.22645962588999405, -0.22645962588999405]",True,True,darker,True,0.48460179998073727,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
