,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
0,interactor,1,9.171152489796206,0.014673054493091198,0.3,135_top_u,True,3.6547603999788407,,3.9723386999976356,True,"[0.3146730544930912, 0.3146730544930912, 0.3146730544930912]",False,True,lighter,True,0.3987368999805767,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
1,interactor,2,8.881341051779922,0.5377829132418317,-0.15,45_bottom_l,True,3.641632400016533,,3.957766500010621,True,"[0.3877829132418317, 0.3877829132418317, 0.3877829132418317]",False,True,darker,True,0.48429039999609813,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
2,interactor,3,8.775525533435616,-0.13740594890152139,0.0,45_top_r,False,,,3.9574347999878228,True,"[-0.13740594890152139, -0.13740594890152139, -0.13740594890152139]",True,False,darker,,0.584404799999902,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
3,empty,4,8.705342623879977,0.3679551873280973,0.0,none_l,False,,,3.957716700009769,True,"[0.3679551873280973, 0.3679551873280973, 0.3679551873280973]",True,True,lighter,,0.46737619998748414,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
4,empty,5,8.8432953259321,0.02242189854486379,-0.15,none_l,False,,,3.9588519999815617,True,"[-0.1275781014551362, -0.1275781014551362, -0.1275781014551362]",True,True,darker,True,0.4157077000127174,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
5,interactor,6,9.388893359510648,0.4271517612147083,0.0,45_bottom_d,False,,,3.9564467999734916,True,"[0.4271517612147083, 0.4271517612147083, 0.4271517612147083]",True,False,lighter,,0.5173881000082474,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
6,empty,7,8.406541896468607,0.12073731833249593,0.15,none_u,True,3.624598499998683,left,3.9404338999884203,True,"[0.2707373183324959, 0.2707373183324959, 0.2707373183324959]",False,False,lighter,True,0.6017448000202421,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
7,interactor,8,9.155154338559788,0.07928243888137049,0.3,45_top_r,False,,,3.959252500004368,True,"[0.3792824388813705, 0.3792824388813705, 0.3792824388813705]",True,False,lighter,True,0.48346660000970587,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
8,empty,9,8.899681531082507,-0.17008974328254586,0.0,none_d,False,,,3.958731099992292,True,"[-0.17008974328254586, -0.17008974328254586, -0.17008974328254586]",True,True,darker,,0.48271910002222285,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
9,empty,10,8.867023093479727,0.18489807475313944,0.3,none_r,False,,,3.9586182000057306,True,"[0.4848980747531394, 0.4848980747531394, 0.4848980747531394]",True,True,lighter,True,0.5164475999772549,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
10,interactor,11,8.933041662015572,0.35808878769717134,-0.15,135_top_l,True,3.6426760000176728,,3.9599083000211976,True,"[0.20808878769717135, 0.20808878769717135, 0.20808878769717135]",False,True,darker,True,0.5837770999933127,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
11,empty,12,9.0082299534225,0.07777600195516603,0.15,none_u,False,,,3.9576401000085752,True,"[0.227776001955166, 0.227776001955166, 0.227776001955166]",True,True,lighter,True,0.46768110000994056,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
12,empty,13,9.152543977710447,0.23556511870199065,0.3,none_d,True,3.641159599996172,right,3.9564483999856748,True,"[0.5355651187019906, 0.5355651187019906, 0.5355651187019906]",False,False,lighter,True,0.45057050001923926,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
13,interactor,14,9.140883011994958,0.1943406094292251,-0.3,135_bottom_r,True,3.6414060999813955,,3.9587769999925513,True,"[-0.10565939057077489, -0.10565939057077489, -0.10565939057077489]",False,True,darker,True,0.516972799989162,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
14,empty,15,8.788490921491384,0.13271003274234913,0.3,none_d,False,,,3.9586170999973547,True,"[0.4327100327423491, 0.4327100327423491, 0.4327100327423491]",True,True,lighter,True,0.4665359999926295,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
15,interactor,16,8.681795295285312,0.04410470229624654,0.3,135_bottom_d,False,,,3.959128500020597,True,"[0.3441047022962465, 0.3441047022962465, 0.3441047022962465]",True,False,lighter,True,0.6989772999950219,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
16,interactor,17,8.678278419107766,0.08831823489521819,0.15,45_top_u,False,,,3.9587653999915347,True,"[0.2383182348952182, 0.2383182348952182, 0.2383182348952182]",True,False,lighter,True,0.6169844000251032,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
17,interactor,18,9.085194783775693,0.0212013886420781,0.0,135_bottom_r,True,3.6415093000105117,,3.9590660000103526,True,"[0.0212013886420781, 0.0212013886420781, 0.0212013886420781]",False,True,lighter,,0.6156764999905135,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
18,empty,19,9.225115701558583,0.08604984337419402,0.3,none_l,True,3.641909099998884,right,3.957943499990506,True,"[0.386049843374194, 0.386049843374194, 0.386049843374194]",False,False,lighter,True,0.5339327999972738,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
19,empty,20,8.732859058151568,0.05839856662638816,-0.15,none_r,False,,,3.9586866999743506,True,"[-0.09160143337361183, -0.09160143337361183, -0.09160143337361183]",True,True,darker,True,0.6495337000233121,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
