,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
0,empty,1,9.433553113895092,-0.33264079109413214,-0.168,none_l,False,,,3.8945566000184044,True,"[-0.5006407910941322, -0.5006407910941322, -0.5006407910941322]",True,True,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
1,interactor,2,9.927459765040688,0.3860707211628877,0.168,135_bottom_d,True,3.5822658999823034,,3.867072499997448,True,"[0.5540707211628877, 0.5540707211628877, 0.5540707211628877]",False,True,x,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
2,interactor,3,9.658046681599963,0.0032337489204250502,0.168,135_bottom_d,False,,,3.857871200016234,True,"[0.17123374892042506, 0.17123374892042506, 0.17123374892042506]",True,False,lighter,True,0.6508339999709278,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
3,empty,4,9.606193232885214,0.2691034280661274,0.0,none_d,True,3.5747472000075504,right,3.8413096999865957,True,"[0.2691034280661274, 0.2691034280661274, 0.2691034280661274]",False,False,lighter,,0.8332983000436798,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
4,empty,5,9.75556615061582,0.34194519072202423,0.335,none_u,False,,,3.8586024999967776,True,"[0.6769451907220243, 0.6769451907220243, 0.6769451907220243]",True,True,lighter,True,0.6664720000117086,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
5,empty,6,9.543654417028849,-0.12212611707455176,-0.168,none_u,False,,,3.859262799960561,True,"[-0.29012611707455177, -0.29012611707455177, -0.29012611707455177]",True,True,darker,True,0.6503402999951504,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
6,empty,7,9.502070014258779,0.3927974821395745,-0.168,none_d,False,,,3.857756800018251,True,"[0.22479748213957448, 0.22479748213957448, 0.22479748213957448]",True,True,lighter,False,0.5830470999935642,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
7,interactor,8,9.245285206954822,0.2475951664927425,0.335,135_bottom_d,False,,,3.8590047999750823,True,"[0.5825951664927425, 0.5825951664927425, 0.5825951664927425]",True,False,lighter,True,0.7331561000319198,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
8,empty,9,9.59799087003085,0.20432547254420128,-0.335,none_l,False,,,3.8584073000238277,True,"[-0.13067452745579874, -0.13067452745579874, -0.13067452745579874]",True,True,darker,True,0.7508753999718465,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
9,interactor,10,9.691763395183223,0.17993676631144592,0.335,135_bottom_r,False,,,3.8578330999589525,True,"[0.5149367663114459, 0.5149367663114459, 0.5149367663114459]",True,False,lighter,True,0.5502729000290856,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
10,empty,11,9.497454949662421,0.055642270775207836,0.335,none_d,True,3.575933600019198,right,3.8432954999734648,True,"[0.39064227077520786, 0.39064227077520786, 0.39064227077520786]",False,False,lighter,True,0.6162658000248484,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
11,interactor,12,9.721737185136355,0.1693875104351827,-0.168,135_bottom_d,True,3.575329300016165,,3.8407155000022613,True,"[0.0013875104351826761, 0.0013875104351826761, 0.0013875104351826761]",False,True,lighter,False,1.1175107000162825,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
12,interactor,13,9.701620527533928,-0.11523805717193122,0.0,135_top_u,True,3.574483499978669,,3.841040899977088,True,"[-0.11523805717193122, -0.11523805717193122, -0.11523805717193122]",False,True,darker,,1.0848140000016429,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
13,empty,14,9.3784842617129,0.3727111594091359,0.335,none_l,False,,,3.857079299981706,True,"[0.7077111594091359, 0.7077111594091359, 0.7077111594091359]",True,True,lighter,True,0.7340733000310138,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
14,interactor,15,9.234395611642745,-0.05334947767084261,0.0,45_bottom_l,True,3.574519799964037,,3.8421170999645256,True,"[-0.05334947767084261, -0.05334947767084261, -0.05334947767084261]",False,True,darker,,1.0489745000377297,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
15,empty,16,9.477257186324854,0.41969181132313993,0.0,none_u,True,3.5744320999947377,right,3.840653099992778,True,"[0.41969181132313993, 0.41969181132313993, 0.41969181132313993]",False,False,lighter,,0.618469700042624,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
