,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
44,interactor,45,9.50900354459,0.842740235552,0.08,45_top_u,True,4.12441010028,,4.52519770013,True,"[0.79844668621731474, 0.79827765769749726, 0.79765768158729022]",False,True,lighter,True,0.750730900094,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
45,empty,46,9.31175803674,0.674457493489,0.16,none_l,True,4.12539369985,left,4.52584799984,True,"[0.57300723586356939, 0.57285817420836427, 0.57231143413588703]",False,False,m,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
46,empty,47,9.14661512667,0.804032249722,-0.16,none_r,False,,,4.5506643001,True,"[0.10748951074078739, 0.10738167935551335, 0.10698616691257379]",True,True,x,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
47,empty,48,9.581139324,0.696072584457,0.08,none_u,False,,,4.54945269972,True,"[0.42712305560871178, 0.42698691471635963, 0.42648756643494967]",True,True,darker,False,0.651344900019,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
48,empty,49,9.19555862544,0.627313416561,-0.08,none_d,True,4.12560670031,right,4.52690660022,True,"[-0.11659617620841289, -0.11668416063005205, -0.11700687681750777]",False,False,darker,True,0.974950899836,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
49,interactor,50,9.52488569154,0.606951837846,0.0,45_bottom_d,True,4.12515830016,,4.52519570012,True,"[0.020507630217937001, 0.020407502699175017, 0.020040247104244235]",False,True,,False,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
50,empty,51,9.53454899089,0.703445556023,0.0,none_l,True,4.12547070021,right,4.52646820014,True,"[0.24946747722789997, 0.24934707104779652, 0.24890543578254598]",False,False,,False,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
51,interactor,52,9.43844458431,0.720445462578,0.08,45_top_r,False,,,4.55042720027,True,"[0.48770058164823538, 0.48755907548703048, 0.48704004805019485]",True,False,x,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
52,empty,53,9.27247712294,0.639520372834,0.08,none_d,True,4.12492199987,right,4.5249047,True,"[0.28841018532225826, 0.28828633003961834, 0.28783204388458428]",False,False,darker,False,0.975368499756,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
53,empty,54,9.86681487534,0.729875265767,0.08,none_u,False,,,4.55073039979,True,"[0.51126265385311243, 0.51111906083131275, 0.51059237904291477]",True,True,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
54,empty,55,9.61917529168,0.755799401928,0.16,none_l,True,4.12403259985,left,4.52488949988,True,"[0.78051946763884406, 0.78035202690832217, 0.77973787461668009]",False,False,x,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
55,empty,56,8.9206110546,0.742259444326,0.0,none_l,False,,,4.55042329989,True,"[0.34386932862842223, 0.34374056140510856, 0.34326825884742029]",True,True,darker,,0.72422809992,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
56,empty,57,9.09623137989,0.843483861691,0.0,none_r,False,,,4.55009210017,True,"[0.59579438897697723, 0.59564330909470176, 0.59508916641011567]",True,True,lighter,,0.87382009998,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
57,empty,58,9.65081102054,0.886157809687,-0.08,none_l,True,4.12695829989,left,4.5264603002,True,"[0.50196568107579109, 0.50182291147418967, 0.50129924989120833]",False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
58,empty,59,9.5909792315,0.650286390032,0.0,none_d,False,,,4.5482504,True,"[0.12228607308412265, 0.12217693118750539, 0.1217766119479009]",True,True,m,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
59,interactor,60,9.60943441706,0.792798318321,0.0,135_top_l,True,4.12603090005,,4.52683930006,True,"[0.46864365985526257, 0.46850384153962676, 0.46799100491562928]",False,True,lighter,,0.923933600076,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
60,empty,61,9.73366936267,0.743740294484,0.08,none_r,True,4.12587530026,left,4.52636989998,True,"[0.54603151652257953, 0.54588484407003834, 0.54534686730316961]",False,False,lighter,True,0.850895300042,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
61,interactor,62,9.74088071956,0.769692844314,0.08,135_top_l,True,4.12516920036,,4.52603390021,True,"[0.61150449285124875, 0.6113520215465007, 0.61079277529304865]",False,True,lighter,True,0.799557999708,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
62,empty,63,9.64678068144,0.761857684625,0.0,none_u,False,,,4.54966140026,True,"[0.39201069493618412, 0.39187766389772261, 0.39138972218320678]",True,True,darker,,0.676121499855,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
63,empty,64,10.0630465905,0.678007469546,0.16,none_u,False,,,4.55072160019,True,"[0.58196186993968624, 0.58181201518475389, 0.58126236611867377]",True,True,lighter,True,0.899580200203,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
64,empty,65,9.3405382137,0.868653701411,-0.08,none_u,False,,,4.55146949971,True,"[0.45833430402032871, 0.45819539879027782, 0.4576859112534597]",True,True,darker,True,0.775571300182,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
65,interactor,66,9.26148072168,0.793663415464,-0.08,135_bottom_r,False,,,4.54945649998,True,"[0.27419571989278535, 0.27407312356596103, 0.27362345510816133]",True,False,darker,True,0.576608700212,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
66,empty,67,9.32448580503,0.903117890128,-0.16,none_l,True,4.12626729999,left,4.52643850027,True,"[0.34597143795063912, 0.34584248454636946, 0.3453694990995182]",False,False,darker,True,0.825305199716,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
67,interactor,68,9.08965507715,0.727483870751,-0.16,45_bottom_l,False,,,4.55187850026,True,"[-0.070624172449434641, -0.070716228548741378, -0.071053879156044109]",True,False,darker,True,0.575425900053,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
68,empty,69,9.48171601022,0.871547078319,-0.16,none_d,False,,,4.55105260015,True,"[0.26906665963970755, 0.26894451758675264, 0.26849651535041397]",True,True,darker,True,0.600803100038,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
69,interactor,70,9.37936774667,0.562909803581,-0.08,45_top_u,False,,,4.54941450013,True,"[-0.26050028584991347, -0.26057552488085178, -0.26085149252102968]",True,False,darker,True,0.526517400052,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
