trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,1,8.282027953069708,0.7232465216311637,-0.2,45_top_r,False,,,4.323046700010309,True,"[0.5232465216311637, 0.5232465216311637, 0.5232465216311637]",True,False,lighter,False,0.616009599994868,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,2,8.335508771144989,0.5753427307565421,-0.2,135_top_l,True,3.949571900011506,,4.283202699996764,True,"[0.37534273075654206, 0.37534273075654206, 0.37534273075654206]",False,True,lighter,False,0.5665091999981087,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,3,8.377824093934315,0.601259198672478,0.2,135_top_u,True,3.9510112999996636,,4.283611299993936,True,"[0.801259198672478, 0.801259198672478, 0.801259198672478]",False,True,lighter,True,0.5010788000072353,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,4,8.459399933401906,0.3060419130538178,-0.1,45_top_r,True,3.949246900010621,,4.28400819998933,True,"[0.20604191305381778, 0.20604191305381778, 0.20604191305381778]",False,True,lighter,False,0.532697000016924,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,5,8.79621625801262,0.5338218755744433,-0.1,none_r,False,,,4.299632299982477,True,"[0.4338218755744433, 0.4338218755744433, 0.4338218755744433]",True,True,lighter,False,0.5332403000211343,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,6,8.331339572524302,0.18007393970191493,-0.2,none_l,True,3.9515561000152957,right,4.284017500001937,True,"[-0.01992606029808508, -0.01992606029808508, -0.01992606029808508]",False,False,lighter,False,0.5335458000190556,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,7,8.691650770978615,0.6563374666930927,-0.2,135_top_l,False,,,4.300134900026023,True,"[0.45633746669309266, 0.45633746669309266, 0.45633746669309266]",True,False,lighter,False,0.5160840999742504,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,8,8.271261118566937,0.5473859422322588,-0.2,45_top_u,False,,,4.284785700001521,True,"[0.34738594223225877, 0.34738594223225877, 0.34738594223225877]",True,False,lighter,False,0.817545700003393,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,9,8.480253012856517,0.4302995781844855,-0.2,none_u,True,3.949695800023619,left,4.282095200003823,True,"[0.2302995781844855, 0.2302995781844855, 0.2302995781844855]",False,False,lighter,False,0.4997721000108868,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,10,8.564193978227342,0.7295832826114838,0.1,none_r,True,3.9502594000077806,right,4.283598300011363,True,"[0.8295832826114837, 0.8295832826114837, 0.8295832826114837]",False,False,lighter,True,0.532523100002436,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,11,8.497897809005563,0.7287138386227816,0.2,none_d,False,,,4.2840273000183515,True,"[0.9287138386227816, 0.9287138386227816, 0.9287138386227816]",True,True,darker,False,0.7492157999949995,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,12,8.364831704615044,0.5388517069971864,0.0,none_u,False,,,4.283981700020377,True,"[0.5388517069971864, 0.5388517069971864, 0.5388517069971864]",True,True,darker,,0.8495878999819979,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,13,8.477805933901609,0.2975124801675374,-0.1,none_l,False,,,4.282203599985223,True,"[0.1975124801675374, 0.1975124801675374, 0.1975124801675374]",True,True,lighter,False,0.5676885000139009,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,14,8.57426089937125,0.5797732495904998,-0.2,135_bottom_r,True,3.9495316999964416,,4.282984099991154,True,"[0.3797732495904998, 0.3797732495904998, 0.3797732495904998]",False,True,darker,True,0.634580099984305,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,15,8.320409155435037,0.5668981031370507,0.0,none_d,True,3.9498262999986764,left,4.284226100018714,True,"[0.5668981031370507, 0.5668981031370507, 0.5668981031370507]",False,False,lighter,,0.4506078999838792,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,16,7.681133235995311,0.6537877659547288,0.1,45_bottom_l,True,3.951107500004582,,4.266606399993179,True,"[0.7537877659547287, 0.7537877659547287, 0.7537877659547287]",False,True,darker,False,0.7518658000044525,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,17,9.058365753305523,0.5691954776585545,0.1,45_bottom_d,False,,,4.301030200003879,True,"[0.6691954776585545, 0.6691954776585545, 0.6691954776585545]",True,False,lighter,True,0.683095799991861,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,18,8.874045859535324,0.6017005065430077,-0.2,none_u,False,,,4.298710600007325,True,"[0.40170050654300765, 0.40170050654300765, 0.40170050654300765]",True,True,darker,True,0.7182099999918137,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,19,8.74263213506183,0.7087387858830299,0.1,none_d,True,3.9506318000203464,right,4.283637600019574,True,"[0.8087387858830298, 0.8087387858830298, 0.8087387858830298]",False,False,lighter,True,0.7179007999948226,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,20,8.368292756589168,0.5987839272339639,-0.2,135_bottom_d,False,,,4.283715500001563,True,"[0.3987839272339639, 0.3987839272339639, 0.3987839272339639]",True,False,darker,True,0.7180401000077836,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
