,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
0,interactor,1,8.882822406656535,0.4744790638321112,-0.3,45_bottom_d,True,3.8989853000093717,,4.199274800019339,True,"[0.1744790638321112, 0.1744790638321112, 0.1744790638321112]",False,True,darker,True,0.7818240999768022,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
1,interactor,2,9.567089878904508,0.32327944081026105,-0.3,135_bottom_d,True,3.883186699997168,,4.200647499994375,True,"[0.023279440810261065, 0.023279440810261065, 0.023279440810261065]",False,True,darker,True,0.6008154000155628,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
2,empty,3,9.10623291500562,0.5453391694821808,-0.15,none_d,False,,,4.199331599986181,True,"[0.39533916948218073, 0.39533916948218073, 0.39533916948218073]",True,True,lighter,False,0.6013359000207856,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
3,empty,4,8.917129359897311,0.7257014211610282,-0.15,none_l,False,,,4.199121100013144,True,"[0.5757014211610282, 0.5757014211610282, 0.5757014211610282]",True,True,lighter,False,0.9515304999949876,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
4,interactor,5,8.734439553652356,0.6342363790132426,0.0,135_bottom_r,True,3.882994300016435,,4.183294000016758,True,"[0.6342363790132426, 0.6342363790132426, 0.6342363790132426]",False,True,darker,,0.9501862999750301,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
5,interactor,6,8.978550647753227,0.551361139105587,-0.15,45_top_u,False,,,4.199526199983666,True,"[0.401361139105587, 0.401361139105587, 0.401361139105587]",True,False,darker,True,0.6502552000165451,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
6,interactor,7,8.85600945524085,0.5324301853894929,0.15,135_top_u,True,3.8830801000003703,,4.184554099978413,True,"[0.682430185389493, 0.682430185389493, 0.682430185389493]",False,True,darker,False,0.8496854999975767,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
7,interactor,8,9.148689054090372,0.5835551809020421,0.15,135_bottom_r,True,3.883384600019781,,4.184845400013728,True,"[0.7335551809020421, 0.7335551809020421, 0.7335551809020421]",False,True,lighter,True,0.8174794999940787,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
8,interactor,9,9.178216807951198,0.6092673455206132,-0.15,45_bottom_l,False,,,4.200835900002858,True,"[0.4592673455206132, 0.4592673455206132, 0.4592673455206132]",True,False,darker,True,1.0002961000136565,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
9,empty,10,8.80269161769403,0.4994700702353399,0.15,none_u,True,3.882354100001976,left,4.183470699994359,True,"[0.6494700702353399, 0.6494700702353399, 0.6494700702353399]",False,False,lighter,True,0.9502713000110816,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
10,empty,11,9.218648023242208,0.6444496367907583,0.15,none_l,True,3.8842862999881618,right,4.184361499996157,True,"[0.7944496367907583, 0.7944496367907583, 0.7944496367907583]",False,False,lighter,True,0.5502546000061557,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
11,empty,12,9.38342327054718,0.6186241077074386,-0.3,none_d,False,,,4.199334699980682,True,"[0.3186241077074386, 0.3186241077074386, 0.3186241077074386]",True,True,darker,True,0.5841841000074055,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
12,empty,13,9.161429337914063,0.613382286378946,0.15,none_d,True,3.882803700020304,right,4.18367960001342,True,"[0.763382286378946, 0.763382286378946, 0.763382286378946]",False,False,lighter,True,0.6677405000082217,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
13,interactor,14,8.945698053601149,0.5649946401841698,0.3,45_top_r,False,,,4.200823799998034,True,"[0.8649946401841697, 0.8649946401841697, 0.8649946401841697]",True,False,lighter,True,0.7010833999956958,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
14,empty,15,9.233164414106566,0.29621559742770476,0.3,none_r,False,,,4.200974799983669,True,"[0.5962155974277048, 0.5962155974277048, 0.5962155974277048]",True,True,darker,False,0.5003960000176448,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
15,interactor,16,8.94426118428532,0.6023890046348553,0.15,135_top_l,False,,,4.198730600008275,True,"[0.7523890046348554, 0.7523890046348554, 0.7523890046348554]",True,False,lighter,True,0.8160648999910336,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
16,empty,17,9.175275379666623,0.5818168862231399,0.0,none_d,True,3.8843293999962043,right,4.184565500007011,True,"[0.5818168862231399, 0.5818168862231399, 0.5818168862231399]",False,False,lighter,,0.582885100011481,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
17,empty,18,9.330816281030707,0.3725629849552643,0.3,none_r,True,3.883218700008001,right,4.183428699994693,True,"[0.6725629849552643, 0.6725629849552643, 0.6725629849552643]",False,False,darker,False,0.7010554999869782,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
18,empty,19,8.61097643604005,0.5361417088863192,0.0,none_u,False,,,4.20082560001174,True,"[0.5361417088863192, 0.5361417088863192, 0.5361417088863192]",True,True,lighter,,0.6157692999986466,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
19,interactor,20,8.993106047917989,0.4125964313856593,0.0,45_top_u,False,,,4.200223399995593,True,"[0.4125964313856593, 0.4125964313856593, 0.4125964313856593]",True,False,darker,,0.751985099981539,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
