trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,11,8.757885189310292,0.1190919015717274,-0.3,none_d,True,3.626056300010532,left,3.908228300017072,True,"[-0.1809080984282726, -0.1809080984282726, -0.1809080984282726]",False,False,darker,True,0.6843816999753471,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,12,9.130847554299468,0.017532832273794513,-0.3,45_top_r,False,,,3.9257307999941986,True,"[-0.2824671677262055, -0.2824671677262055, -0.2824671677262055]",True,False,darker,True,0.6007782999949995,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,13,9.01427853001696,0.049366335480234044,0.0,none_u,True,3.625455300003523,right,3.9086192000249866,True,"[0.049366335480234044, 0.049366335480234044, 0.049366335480234044]",False,False,lighter,,0.649971499980893,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,14,9.077309168289696,-0.017194053619710548,-0.15,45_top_u,False,,,3.9231950000103097,True,"[-0.16719405361971054, -0.16719405361971054, -0.16719405361971054]",True,False,darker,True,0.6343868999974802,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,15,8.734290159888372,0.27690680763911557,-0.3,45_bottom_d,False,,,3.926387399988016,True,"[-0.023093192360884418, -0.023093192360884418, -0.023093192360884418]",True,False,darker,True,0.6831246000074316,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,16,9.436744345393652,0.38380475430852723,0.15,135_top_u,True,3.6240842000115663,,3.909416600014083,True,"[0.5338047543085273, 0.5338047543085273, 0.5338047543085273]",False,True,darker,False,0.6656600999995135,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,17,8.850316954898862,0.1864475638404948,0.3,none_d,False,,,3.9262012999970466,True,"[0.4864475638404948, 0.4864475638404948, 0.4864475638404948]",True,True,lighter,True,0.5509533000004012,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,18,9.064857805348973,0.06599015578396385,-0.15,none_u,False,,,3.925933599995915,True,"[-0.08400984421603615, -0.08400984421603615, -0.08400984421603615]",True,True,darker,True,0.6655844000051729,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,19,9.155725715635063,-0.2990854447631026,0.3,135_bottom_r,True,3.625881499989191,,3.908046299999114,True,"[0.0009145552368973742, 0.0009145552368973742, 0.0009145552368973742]",False,True,lighter,True,0.5506896000006236,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,20,9.065172573633463,0.1668733563197171,0.15,none_l,True,3.6262135000142734,right,3.9094506000110414,True,"[0.3168733563197171, 0.3168733563197171, 0.3168733563197171]",False,False,lighter,True,0.5497449999966193,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
