,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
0,interactor,1,9.910874057595427,-0.1593390460890338,0.0,45_top_u,True,3.6775142999831587,,3.960932700021658,True,"[-0.1593390460890338, -0.1593390460890338, -0.1593390460890338]",False,True,lighter,,0.8322260999702848,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
1,interactor,2,9.861241468954352,0.03517041212482955,-0.335,45_top_u,True,3.575743400026113,,3.8585415999987163,True,"[-0.29982958787517044, -0.29982958787517044, -0.29982958787517044]",False,True,lighter,False,0.7332639999804087,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
2,interactor,3,9.468415016181224,0.25480445793555884,0.335,45_top_r,False,,,3.8576076999888755,True,"[0.5898044579355588, 0.5898044579355588, 0.5898044579355588]",True,False,lighter,True,0.6854940999764949,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
3,empty,4,10.009706954233328,0.2163001535842915,-0.335,none_r,True,3.573525400017388,left,3.8578567000222392,True,"[-0.11869984641570852, -0.11869984641570852, -0.11869984641570852]",False,False,darker,True,0.7168794999597594,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
4,empty,5,9.302470158904466,-0.07292425936774935,0.335,none_l,True,3.574312499957159,left,3.8422041999874637,True,"[0.2620757406322507, 0.2620757406322507, 0.2620757406322507]",False,False,darker,False,0.7498472000006586,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
5,empty,6,9.959527413191982,0.4884922553009341,-0.335,none_u,True,3.5746045000269078,left,3.8574649000074714,True,"[0.15349225530093408, 0.15349225530093408, 0.15349225530093408]",False,False,darker,True,0.8830961000057869,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
6,interactor,7,8.950627661514352,0.28475686806484224,0.0,45_top_u,False,,,3.8577363999793306,True,"[0.28475686806484224, 0.28475686806484224, 0.28475686806484224]",True,False,darker,,0.6993085999856703,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
7,interactor,8,9.601431491810876,0.32840634041196803,-0.335,45_bottom_d,False,,,3.857796900032554,True,"[-0.006593659588031986, -0.006593659588031986, -0.006593659588031986]",True,False,darker,True,0.6331149999750778,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
8,empty,9,9.556425916128738,0.13546805889124836,0.0,none_l,True,3.5760163000086322,right,3.843131200002972,True,"[0.13546805889124836, 0.13546805889124836, 0.13546805889124836]",False,False,lighter,,0.7166192000149749,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
9,interactor,10,9.432733973838095,0.27227034901304736,0.335,45_bottom_d,False,,,3.858794300002046,True,"[0.6072703490130473, 0.6072703490130473, 0.6072703490130473]",True,False,lighter,True,0.702017999952659,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
10,empty,11,9.921430225289736,0.3156003725342793,0.0,none_r,False,,,3.858727499959059,True,"[0.3156003725342793, 0.3156003725342793, 0.3156003725342793]",True,True,lighter,,0.48362450004788116,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
