trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,23,9.397949047949474,0.18237935981904244,-0.335,none_d,False,,,3.8650752999819815,True,"[-0.15262064018095758, -0.15262064018095758, -0.15262064018095758]",True,True,darker,True,0.5183811000315472,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,24,9.484789754581174,0.21080350644835955,-0.168,none_r,True,3.583918199990876,right,3.849838500027545,True,"[0.042803506448359535, 0.042803506448359535, 0.042803506448359535]",False,False,lighter,False,0.4665993999806233,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,25,9.476609151689795,0.36548365527223226,0.0,45_bottom_l,True,3.5823884999845177,,3.8508474999689497,True,"[0.36548365527223226, 0.36548365527223226, 0.36548365527223226]",False,True,lighter,,0.43297580000944436,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,26,9.868750849224632,0.033089964252517604,-0.168,135_top_u,False,,,3.8662184000131674,True,"[-0.1349100357474824, -0.1349100357474824, -0.1349100357474824]",True,False,darker,True,0.4518566000042483,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,27,9.79208394350179,0.291313649323343,-0.168,135_bottom_r,False,,,3.8654088000184856,True,"[0.12331364932334302, 0.12331364932334302, 0.12331364932334302]",True,False,lighter,False,0.4345239999820478,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,28,9.618329303411217,0.23206380206707328,-0.335,none_r,True,3.5832313999999315,right,3.8490163999958895,True,"[-0.10293619793292674, -0.10293619793292674, -0.10293619793292674]",False,False,darker,True,0.584764700033702,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,29,9.439013600790783,0.16165389199619112,0.0,none_l,True,3.582713999960106,right,3.849136999982875,True,"[0.16165389199619112, 0.16165389199619112, 0.16165389199619112]",False,False,lighter,,0.432931000017561,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,30,9.352567285765964,0.3039076920362772,-0.168,135_bottom_r,True,3.5819275000249036,,3.8482564999721944,True,"[0.1359076920362772, 0.1359076920362772, 0.1359076920362772]",False,True,lighter,False,0.6177633000188507,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,31,9.046093147410135,0.14497161666639927,0.168,none_d,False,,,3.867854600015562,True,"[0.3129716166663993, 0.3129716166663993, 0.3129716166663993]",True,True,lighter,True,0.49983440001960844,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,32,9.173753357343836,0.06239749894843574,0.168,none_l,True,3.583360699994955,right,3.8497501999954693,True,"[0.23039749894843575, 0.23039749894843575, 0.23039749894843575]",False,False,lighter,True,0.5008850999874994,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,33,9.483243073179901,-0.245583803023024,0.168,135_top_u,True,3.5818004999891855,,3.8482984000002034,True,"[-0.07758380302302398, -0.07758380302302398, -0.07758380302302398]",False,True,lighter,True,0.5840898000169545,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,34,9.565529176553367,0.16140467461499594,-0.335,none_u,False,,,3.866515600006096,True,"[-0.17359532538500408, -0.17359532538500408, -0.17359532538500408]",True,True,darker,True,0.45068830001400784,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,35,9.534241670032834,-0.05527854332548596,0.335,none_u,False,,,3.866008499986492,True,"[0.2797214566745141, 0.2797214566745141, 0.2797214566745141]",True,True,lighter,True,0.4516401000437327,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,36,9.815249166122785,-0.05302044025263808,0.0,135_bottom_d,True,3.583663700032048,,3.868157399992924,True,"[-0.05302044025263808, -0.05302044025263808, -0.05302044025263808]",False,True,darker,,0.46660919999703765,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,37,9.841145033966685,0.22481990895833065,0.335,135_top_u,True,3.5830233999877237,,3.8667787999729626,True,"[0.5598199089583307, 0.5598199089583307, 0.5598199089583307]",False,True,lighter,True,0.43331340001896024,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,38,9.354147027673081,0.2009770737775169,0.168,none_u,False,,,3.867098300019279,True,"[0.3689770737775169, 0.3689770737775169, 0.3689770737775169]",True,True,lighter,True,0.43404720001854,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,39,9.091462903646153,0.10663494141605911,0.0,135_top_u,False,,,3.866981900006067,True,"[0.10663494141605911, 0.10663494141605911, 0.10663494141605911]",True,False,darker,,0.5666434999438934,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,40,9.648971192538255,0.0573228639067286,0.168,45_bottom_d,False,,,3.866588699980639,True,"[0.22532286390672862, 0.22532286390672862, 0.22532286390672862]",True,False,lighter,True,0.4835159999784082,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,41,9.230537512326965,0.43703665430325134,-0.335,45_top_u,True,3.58435759996064,,3.8499057999579236,True,"[0.10203665430325132, 0.10203665430325132, 0.10203665430325132]",False,True,lighter,False,0.5333719000336714,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,42,9.852461045277142,0.03664729214906817,-0.168,135_top_l,True,3.58210759999929,,3.8658635999890976,True,"[-0.13135270785093184, -0.13135270785093184, -0.13135270785093184]",False,True,darker,True,0.4162287000217475,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,43,9.550692019632624,0.03781254231042086,0.168,45_bottom_l,True,3.5823740999912843,,3.8489473999943584,True,"[0.20581254231042087, 0.20581254231042087, 0.20581254231042087]",False,True,darker,False,0.5680370000191033,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,44,9.382409984078828,0.111590258780901,-0.335,none_l,False,,,3.865482900000643,True,"[-0.223409741219099, -0.223409741219099, -0.223409741219099]",True,True,darker,True,0.516434199991636,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,45,9.487376646439998,0.3381704160101596,0.0,none_l,False,,,3.8674245000001974,True,"[0.3381704160101596, 0.3381704160101596, 0.3381704160101596]",True,True,lighter,,0.4997301999828778,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,46,9.833352938389572,0.16495301868427625,0.335,45_bottom_l,False,,,3.8656332999817096,True,"[0.4999530186842763, 0.4999530186842763, 0.4999530186842763]",True,False,lighter,True,0.450499199971091,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,47,9.33837346927675,0.3242202056116441,0.335,none_l,False,,,3.86500089999754,True,"[0.6592202056116441, 0.6592202056116441, 0.6592202056116441]",True,True,lighter,True,0.4181971999933012,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,48,9.8438717767919,-0.09727532884358636,0.335,none_d,True,3.5814959999988787,left,3.8666804000386037,True,"[0.23772467115641366, 0.23772467115641366, 0.23772467115641366]",False,False,lighter,True,0.4825726999551989,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,49,9.581493632889508,0.140399942028557,0.0,none_l,False,,,3.865201399952639,True,"[0.140399942028557, 0.140399942028557, 0.140399942028557]",True,True,darker,,0.48383750003995374,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,50,9.665710160595044,0.38732406543486697,-0.335,45_top_r,False,,,3.866260000038892,True,"[0.05232406543486695, 0.05232406543486695, 0.05232406543486695]",True,False,darker,True,0.5669518999638967,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,51,9.926751684931295,0.3256176623451862,-0.335,none_l,False,,,3.86804170004325,True,"[-0.009382337654813833, -0.009382337654813833, -0.009382337654813833]",True,True,darker,True,0.3655131999985315,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,52,9.411858975744318,0.33879827300986476,-0.335,45_bottom_d,False,,,3.86674770002719,True,"[0.003798273009864739, 0.003798273009864739, 0.003798273009864739]",True,False,darker,True,0.49888029997237027,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,53,9.922745368003312,0.5126319047805898,-0.168,none_l,True,3.5822148000006564,left,3.866535799985286,True,"[0.3446319047805898, 0.3446319047805898, 0.3446319047805898]",False,False,lighter,False,0.58224890002748,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,54,9.05087584655452,0.035932933925911015,0.335,none_r,False,,,3.8656207000021823,True,"[0.37093293392591103, 0.37093293392591103, 0.37093293392591103]",True,True,lighter,True,0.5174304000101984,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,55,9.289648225080676,0.10515310602874252,0.0,none_d,True,3.581957300018985,right,3.849787999992259,True,"[0.10515310602874252, 0.10515310602874252, 0.10515310602874252]",False,False,darker,,0.6821479999925941,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,56,9.729763635960303,0.31952615787057126,-0.335,none_r,False,,,3.8670576000004075,True,"[-0.015473842129428761, -0.015473842129428761, -0.015473842129428761]",True,True,darker,True,0.6327395000262186,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,57,9.300628315889226,0.13597356810174077,-0.168,none_d,False,,,3.8660689999815077,True,"[-0.03202643189825924, -0.03202643189825924, -0.03202643189825924]",True,True,darker,True,0.49988220003433526,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,58,9.482726560442478,0.0964189248663338,-0.335,none_r,True,3.5834308000048622,left,3.849553400010336,True,"[-0.23858107513366622, -0.23858107513366622, -0.23858107513366622]",False,False,darker,True,0.5014977999962866,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,59,9.41369847980277,0.23565911733159825,0.168,135_bottom_d,True,3.582097100035753,,3.849526100035291,True,"[0.40365911733159826, 0.40365911733159826, 0.40365911733159826]",False,True,lighter,True,0.36620619997847825,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,60,9.344017780651495,0.08546349118412294,-0.335,none_u,False,,,3.8665613000048324,True,"[-0.24953650881587708, -0.24953650881587708, -0.24953650881587708]",True,True,darker,True,0.34944999997969717,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,61,9.748551224586103,0.20750857738319411,0.168,135_bottom_r,False,,,3.866128299967386,True,"[0.3755085773831941, 0.3755085773831941, 0.3755085773831941]",True,False,lighter,True,0.4159732999978587,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,62,9.574014362119662,0.09933646742471774,-0.168,none_r,True,3.582633399986662,left,3.849828800011892,True,"[-0.06866353257528227, -0.06866353257528227, -0.06866353257528227]",False,False,darker,True,0.45183560001896694,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,63,9.388412125519068,0.23974931563359675,0.0,135_bottom_r,True,3.582267999998294,,3.8486285000108182,True,"[0.23974931563359675, 0.23974931563359675, 0.23974931563359675]",False,True,darker,,0.5341344999615103,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,64,8.930881184529547,-0.07997639109108737,0.0,none_l,True,3.5814037999953143,left,3.848491099954117,True,"[-0.07997639109108737, -0.07997639109108737, -0.07997639109108737]",False,False,lighter,,0.6015534000471234,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,65,9.483765706143783,0.09790921425152929,0.335,none_l,True,3.581598600023426,right,3.8495862999698147,True,"[0.4329092142515293, 0.4329092142515293, 0.4329092142515293]",False,False,lighter,True,0.46725660003721714,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,66,9.004308838225981,0.3789915849498593,0.168,135_top_l,False,,,3.8672465000418015,True,"[0.5469915849498593, 0.5469915849498593, 0.5469915849498593]",True,False,lighter,True,0.5334904000046663,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,67,9.14123244926793,0.17711611064160485,0.335,45_bottom_l,True,3.5832661000313237,,3.8497338999877684,True,"[0.5121161106416049, 0.5121161106416049, 0.5121161106416049]",False,True,lighter,True,0.46822860004613176,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,68,9.573718133118593,0.147963379717053,0.335,none_u,False,,,3.8659450000268407,True,"[0.48296337971705305, 0.48296337971705305, 0.48296337971705305]",True,True,lighter,True,0.43425449996721,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,69,9.472043972055113,0.00719816347516225,0.168,none_d,True,3.5846217999933288,right,3.8497219999553636,True,"[0.17519816347516226, 0.17519816347516226, 0.17519816347516226]",False,False,darker,False,0.5837218000087887,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,70,9.527684452000473,0.24426868895904447,0.168,45_bottom_d,True,3.5824063000036404,,3.850680499977898,True,"[0.41226868895904445, 0.41226868895904445, 0.41226868895904445]",False,True,lighter,True,0.33303959999466315,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,71,9.25817778427965,0.15374736375443832,0.168,135_bottom_d,True,3.5846403999603353,,3.8500421999488026,True,"[0.32174736375443835, 0.32174736375443835, 0.32174736375443835]",False,True,lighter,True,0.31795510003576055,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,72,9.345613671452885,-0.011197341160730234,0.0,45_bottom_l,True,3.582757599942852,,3.851159799960442,True,"[-0.011197341160730234, -0.011197341160730234, -0.011197341160730234]",False,True,darker,,0.36608410003827885,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,73,9.685098044113529,0.11778063933732527,-0.168,45_bottom_l,True,3.583157300017774,,3.848751200013794,True,"[-0.05021936066267474, -0.05021936066267474, -0.05021936066267474]",False,True,darker,True,0.4012862000381574,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,74,9.479731264594546,0.21244215320474807,0.168,none_d,True,3.5822879999759607,left,3.8488723000045866,True,"[0.38044215320474806, 0.38044215320474806, 0.38044215320474806]",False,False,lighter,True,0.41724759998032823,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,75,9.833467346554894,0.32083269468541803,-0.335,none_u,True,3.582819200004451,left,3.8654000999522395,True,"[-0.01416730531458199, -0.01416730531458199, -0.01416730531458199]",False,False,lighter,False,0.4171461000223644,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,76,9.744595632422575,0.19299376870795354,0.0,135_bottom_d,False,,,3.8653373999986798,True,"[0.19299376870795354, 0.19299376870795354, 0.19299376870795354]",True,False,lighter,,0.36688049999065697,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,77,9.752366000542724,0.20971193175925879,0.168,none_d,False,,,3.865655399975367,True,"[0.37771193175925877, 0.37771193175925877, 0.37771193175925877]",True,True,lighter,True,0.48414640000555664,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,78,9.56044670692961,0.23984796955616,0.335,135_bottom_d,True,3.5813909000135027,,3.8475972999585792,True,"[0.57484796955616, 0.57484796955616, 0.57484796955616]",False,True,lighter,True,0.3840349000529386,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,79,9.555505441801092,0.08303996773417041,0.168,none_u,False,,,3.864941900013946,True,"[0.2510399677341704, 0.2510399677341704, 0.2510399677341704]",True,True,darker,False,0.40022819995647296,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,80,8.932865475226755,0.18335013065748534,0.168,none_r,True,3.5836378000094555,right,3.8506346000358462,True,"[0.3513501306574853, 0.3513501306574853, 0.3513501306574853]",False,False,lighter,True,0.46731290000025183,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,81,9.971299266536139,-0.05340126934848066,0.0,45_top_u,False,,,3.8665885000373237,True,"[-0.05340126934848066, -0.05340126934848066, -0.05340126934848066]",True,False,darker,,0.46742010000161827,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,82,9.820743913372791,0.3408914269624352,0.0,none_d,True,3.582490200002212,left,3.8658535999711603,True,"[0.3408914269624352, 0.3408914269624352, 0.3408914269624352]",False,False,lighter,,0.5009441000293009,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,83,9.650480360779012,0.08788942216820145,0.168,135_top_l,True,3.5831539999926463,,3.849614799953997,True,"[0.25588942216820143, 0.25588942216820143, 0.25588942216820143]",False,True,lighter,True,0.29939840000588447,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
