trial,ball_speed,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,speed_change,ball_change,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
11,9.0,135_top_l,True,3.6928500833455473,,3.9822213334264234,slower,True,False,True,down,True,0.762108749942854,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
12,9.0,45_top_u,False,,,3.9933566249674186,faster,True,True,False,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
13,9.5,none_r,True,,right,,,False,False,False,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
14,9.0,45_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
15,9.0,none_r,False,,,3.975368083338253,faster,True,True,True,right,True,1.1621781666763127,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
16,8.5,none_d,True,,right,4.074578500003554,faster,True,False,False,,False,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
17,9.5,none_r,True,,right,,,False,False,False,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
18,9.5,45_bottom_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
19,8.5,none_r,False,,,4.003120750072412,faster,True,True,True,right,True,0.7430481666233391,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
20,8.5,none_r,True,,right,,,False,False,False,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
21,9.0,none_u,False,,,,,False,True,True,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
22,8.5,45_top_r,False,,,3.987659791717306,slower,True,True,False,right,True,0.833885500091128,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
23,9.0,45_top_u,False,,,,,False,True,False,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
24,8.5,135_top_u,False,,,3.981343708233908,slower,True,True,False,up,True,0.9081083333585411,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
25,9.5,45_bottom_l,True,3.678437666618265,,3.9664790416136384,slower,True,False,True,up,True,0.934143083402887,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
26,9.0,none_l,False,,,3.976450958289206,slower,True,True,True,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
27,8.5,none_d,True,,right,,,False,False,False,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
28,9.5,none_r,False,,,,,False,True,True,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
29,8.5,45_top_u,False,,,,,False,True,False,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
30,8.5,none_l,True,,left,3.9872775415424258,slower,True,False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
31,8.5,45_top_r,True,3.655297916615382,,,,False,False,True,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
32,9.5,none_l,False,,,3.9805630416376516,slower,True,True,True,left,True,0.867189749958925,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
33,9.0,135_top_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
34,9.0,none_d,False,,,3.9874645416857675,faster,True,True,True,down,True,1.076025458285585,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
35,9.0,135_top_u,True,3.7052097915438935,,,,False,False,True,,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
36,9.0,45_top_r,True,3.6844087500358,,,,False,False,True,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
37,8.5,135_bottom_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
38,9.0,45_top_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
39,8.5,45_bottom_l,False,,,3.9868005831958726,slower,True,True,False,left,True,0.6438978334190324,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
40,8.5,none_r,False,,,,,False,True,True,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
41,8.5,none_d,True,,right,3.954545958316885,faster,True,False,False,,False,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
42,9.0,none_d,True,,right,,,False,False,False,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
43,9.5,135_top_u,True,3.6897031667176634,,3.981575791724026,slower,True,False,True,right,True,0.8064883749466389,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
44,8.5,135_top_l,True,3.6641880832612514,,,,False,False,True,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
45,8.5,45_bottom_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
46,9.0,45_top_u,True,3.698264625039883,,3.996306916582398,faster,True,False,True,left,True,0.9144367084372789,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
47,9.5,none_u,True,,left,4.0004761250456795,faster,True,False,False,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
48,9.5,135_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
49,9.5,none_u,False,,,3.9807618749327958,faster,True,True,True,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
50,9.5,135_bottom_d,False,,,4.00002899998799,faster,True,True,False,down,True,1.079626000020653,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
51,9.5,45_bottom_d,True,3.695508625009097,,3.9875450416002423,slower,True,False,True,right,True,0.7195011250441894,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
52,9.0,none_u,True,,left,,,False,False,False,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
53,9.5,135_bottom_r,False,,,4.002838958287612,slower,True,True,False,right,True,0.7530284584499896,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
54,9.0,none_r,False,,,,,False,True,True,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
55,8.5,135_top_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
56,8.5,45_top_u,True,3.674811749951914,,,,False,False,True,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
57,9.0,none_l,True,,left,,,False,False,False,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
58,9.0,45_bottom_d,True,3.6886737917084247,,3.9804402500158176,slower,True,False,True,right,True,1.034163250005804,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
59,9.5,135_bottom_r,True,3.6830326250055805,,,,False,False,True,,,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
60,8.5,none_u,True,,left,,,False,False,False,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
61,9.5,135_top_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
62,9.5,none_d,False,,,4.020879124989733,faster,True,True,True,,False,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
63,9.0,none_r,True,,right,,,False,False,False,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
64,9.5,none_l,True,,left,,,False,False,False,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
65,9.5,45_bottom_d,False,,,3.9817012500716373,slower,True,True,False,down,True,0.8618566249497235,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
66,9.0,135_bottom_r,True,3.6959612499922514,,3.985577499959618,faster,True,False,True,,False,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
67,9.0,135_top_u,True,3.702721208333969,,3.9952863332582638,slower,True,False,True,,False,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
68,9.5,45_top_u,False,,,,,False,True,False,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
69,9.5,none_d,True,,right,,,False,False,False,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
70,8.5,none_d,True,,right,3.946078083361499,slower,True,False,False,,False,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
71,9.5,none_l,True,,left,4.00295150000602,faster,True,False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
72,8.5,none_l,False,,,3.987668791785836,faster,True,True,True,left,True,0.9213434165576473,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
73,9.5,none_r,False,,,3.975950083346106,faster,True,True,True,right,True,0.7452645832672715,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
74,9.5,135_bottom_d,True,3.7027716250158846,,,,False,False,True,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
75,8.5,135_bottom_d,True,3.6727273332653567,,,,False,False,True,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
76,9.5,none_d,True,,right,,,False,False,False,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
77,8.5,45_bottom_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
78,9.0,none_u,False,,,3.9875761250732467,faster,True,True,True,up,True,1.3173133332747966,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
79,9.5,none_u,True,,left,4.029136708355509,slower,True,False,False,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
80,8.5,135_top_l,True,3.661473208339885,,,,False,False,True,down,False,1.051144125056453,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
81,9.5,135_top_l,False,,,3.9784804165828973,slower,True,True,False,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
82,9.0,none_r,False,,,3.998267166665755,faster,True,True,True,right,True,0.8017890834016725,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
83,9.5,45_top_r,True,3.7120341666741297,,,,False,False,True,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
84,9.5,none_l,False,,,,,False,True,True,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
85,9.0,135_top_u,True,3.6900681667029858,,,,False,False,True,,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
86,9.5,45_bottom_l,False,,,3.9942700415849686,slower,True,True,False,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
87,8.5,none_u,False,,,3.98035366658587,faster,True,True,True,up,True,0.8356125000864267,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
88,9.0,none_d,True,,right,,,False,False,False,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
89,9.0,none_r,False,,,3.994525375077501,slower,True,True,True,right,True,0.8384271250106394,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
90,9.0,none_d,True,,right,,,False,False,False,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
91,8.5,none_l,True,,left,3.976790041779168,faster,True,False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
92,9.5,45_bottom_l,False,,,3.970372958225198,faster,True,True,False,left,True,0.841102791717276,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
93,8.5,none_u,False,,,3.9697017084108666,faster,True,True,True,up,True,0.8355146666290238,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
94,9.5,none_l,True,,left,4.023723541642539,slower,True,False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
95,8.5,45_top_r,True,3.672597666620277,,3.962594833225012,slower,True,False,True,down,True,0.9374873333144933,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
96,9.5,none_l,True,,left,3.974684083252214,faster,True,False,False,,False,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
97,8.5,none_d,False,,,3.978317166795023,slower,True,True,True,down,True,1.0599815415916964,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
98,8.5,135_bottom_d,True,3.6765325834276155,,,,False,False,True,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
99,9.5,45_top_r,True,3.6819197083823383,,3.9747970834141597,slower,True,False,True,down,True,0.8123554582707584,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
100,8.5,none_r,False,,,,,False,True,True,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
101,8.5,135_bottom_r,True,3.68073395837564,,,,False,False,True,,,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
102,8.5,45_bottom_d,False,,,,,False,True,False,down,False,1.0185880833305418,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
103,9.0,none_u,True,,left,3.991844041622244,slower,True,False,False,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
104,8.5,none_d,False,,,,,False,True,True,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
105,9.0,none_u,True,,left,,,False,False,False,,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
106,9.5,135_bottom_d,True,3.7111548334360123,,4.010007791803218,slower,True,False,True,left,True,1.778375625028275,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
107,9.0,none_r,False,,,,,False,True,True,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
108,9.5,none_d,False,,,3.990706958458759,slower,True,True,True,down,True,0.9351502083009109,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
109,9.0,45_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
110,8.5,none_r,True,,right,3.959524583304301,slower,True,False,False,,False,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
111,9.0,135_top_u,True,3.830531125073321,,,,False,False,True,right,False,0.8082814166555181,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
112,8.5,45_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
113,8.5,none_u,True,,left,3.969860541750677,faster,True,False,False,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
114,9.0,45_bottom_l,True,3.822598333354108,,,,False,False,True,,,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
115,8.5,135_bottom_r,True,3.6673101666383445,,,,False,False,True,,,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
116,8.5,135_bottom_r,True,3.6748033333569765,,3.967395291547291,slower,True,False,True,up,True,0.9143868334358558,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
117,8.5,135_bottom_r,True,3.6639891249360517,,,,False,False,True,,,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
118,8.5,none_u,False,,,,,False,True,True,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
119,8.5,45_top_u,False,,,3.976905958261341,faster,True,True,False,up,True,0.9857843749923632,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
120,9.0,none_r,True,,right,,,False,False,False,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
121,9.5,45_top_u,False,,,3.982001041644253,faster,True,True,False,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
122,9.0,none_d,False,,,3.97929708333686,slower,True,True,True,down,True,0.7815062083536759,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
123,9.0,135_top_l,False,,,4.02956754155457,faster,True,True,False,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
124,8.5,135_bottom_d,True,3.668417750042863,,,,False,False,True,,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
125,8.5,none_l,False,,,,,False,True,True,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
126,9.0,135_top_u,False,,,3.9664642499992624,slower,True,True,False,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
127,9.5,135_top_l,True,3.711692916578613,,4.007217000005767,faster,True,False,True,down,True,0.8355791665380821,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
128,8.5,45_bottom_d,False,,,3.986609791754745,faster,True,True,False,down,True,0.9406833749962971,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
129,9.0,45_top_u,True,3.786820249981247,,4.079759791609831,slower,True,False,True,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
130,9.0,135_bottom_d,False,,,,,False,True,False,down,False,1.106433333363384,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
131,9.5,none_l,False,,,,,False,True,True,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
132,9.0,45_top_r,True,3.6789021665463224,,,,False,False,True,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
133,8.5,45_top_r,False,,,,,False,True,False,,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
134,9.5,45_top_u,True,3.7765186666511,,4.0728804166428745,slower,True,False,True,left,True,0.9736627916572616,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
135,9.5,135_top_u,False,,,,,False,True,False,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
136,9.0,none_u,True,,left,3.988399166846648,faster,True,False,False,,False,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
137,8.5,none_d,False,,,,,False,True,True,down,False,0.9011906667146832,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
138,9.5,none_l,False,,,3.9876554999500513,faster,True,True,True,left,True,0.7204906250117347,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
139,9.0,135_top_u,False,,,,,False,True,False,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
