trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,18,9.64618093779,0.86814157279,-0.16,45_top_u,False,,,4.54959270032,True,"[0.26082123526381351, 0.26069982349684939, 0.26025449986094884]",True,False,x,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,19,9.91783156788,0.672758218986,-0.08,45_bottom_d,True,4.12591860024,,4.54986200016,True,"[-0.012441468357141328, -0.012538677619185479, -0.012895229402416386]",False,True,,False,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,20,9.39978099665,0.774198075395,0.16,none_l,False,,,4.5501358998,True,"[0.82811445073742052, 0.82794279458416642, 0.82731318063320813]",True,True,x,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,21,9.35991195566,0.701177227412,0.08,135_bottom_d,True,4.12658530008,,4.52646439988,True,"[0.43977152634029615, 0.43963426519014548, 0.43913080793899506]",False,True,,False,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,22,9.49932601208,0.710988184654,-0.08,none_u,False,,,4.55057119997,True,"[0.076744542706912, 0.076639434361521541, 0.076253909698605682]",True,True,m,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,23,9.59086448779,0.717119465468,0.16,none_l,True,4.12600179994,right,4.52681869967,True,"[0.6812415138242911, 0.68108286600672052, 0.68050096505334268]",False,False,lighter,True,0.475031500217,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,24,9.42498793081,0.719485568693,0.16,none_d,True,4.12646180019,right,4.52686790004,True,"[0.68728357916045502, 0.68712439620539856, 0.68654053243262836]",False,False,lighter,True,0.600055899937,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,25,9.96976280176,0.619608152045,0.16,135_bottom_r,True,4.12441819999,,4.55035810033,True,"[0.43588140801543163, 0.43574449140775395, 0.43524229789661018]",False,True,darker,False,0.849782699719,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,26,9.0987835997,0.81472202003,0.0,45_bottom_d,True,4.12557819998,,4.5254687001,True,"[0.52339991047479373, 0.52325524247273125, 0.52272461778710499]",False,True,,False,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,27,9.75134853233,0.730333576015,0.16,45_top_u,True,4.12466480024,,4.52449110011,True,"[0.71503689674667048, 0.71487525571813171, 0.71428237602995415]",False,True,m,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,28,9.39223902361,0.766136080576,-0.08,135_bottom_r,False,,,4.54999089986,True,"[0.20778187873870624, 0.20766516459520101, 0.20723707127240565]",True,False,darker,True,0.874842599966,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,29,9.5255785646,0.795080215689,-0.08,none_l,True,4.1255156002,right,4.52615380008,True,"[0.27763153989870348, 0.27750863926598712, 0.27705785465108534]",False,False,,False,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,30,10.0256145622,0.768279152291,0.08,none_d,False,,,4.54898010008,True,"[0.60792500698109064, 0.6077728527065247, 0.60721476928132545]",True,True,x,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,31,9.61098769949,0.757386288695,0.08,45_top_u,False,,,4.55140370037,True,"[0.58039428708500251, 0.58024457116874606, 0.5796954313460867]",True,False,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,32,9.28481679961,0.813530329146,0.0,none_l,True,4.12298810016,right,4.52439589985,True,"[0.52041399670377997, 0.52026959316002763, 0.51973993847540667]",False,False,m,,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,33,9.63934107234,0.725414260652,-0.16,135_bottom_r,False,,,4.55076400004,True,"[-0.075360256796341507, -0.07545189342711589, -0.075788005474724751]",True,False,lighter,False,0.675496099982,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,34,9.47875620979,0.626681018265,0.08,135_top_l,False,,,4.54950150009,True,"[0.25728796807977217, 0.25716686924946286, 0.25672269342725906]",True,False,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,35,9.60602466873,0.64289229343,-0.16,45_top_u,True,4.12429040018,,4.52396610007,True,"[-0.26053878890113913, -0.26061402452191551, -0.26088997965402971]",False,True,m,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,36,9.88418076458,0.647573816867,-0.16,45_top_u,False,,,4.54939559987,True,"[-0.25023219408050545, -0.25030834254232648, -0.25058764586467985]",True,False,lighter,False,0.650808000006,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,37,9.38178288493,0.720647314941,-0.08,none_u,False,,,4.55021880008,True,"[0.099496099835416185, 0.099388976415642594, 0.098996060704294564]",True,True,lighter,False,0.524969200138,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,38,9.18302841706,0.633203927253,0.0,none_r,True,4.12563879974,right,4.52449439978,True,"[0.081955958900721049, 0.081850388987306566, 0.081463171348860497]",False,False,darker,,0.975437100045,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,39,9.71228034348,0.885913736518,0.08,45_bottom_d,True,4.12360840011,,4.52361609973,True,"[0.91070835583694154, 0.91052938445417353, 0.90987293912857914]",False,True,darker,False,0.675291500054,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,40,10.2373282685,0.748830358779,0.16,none_d,True,4.12535180012,left,4.55088340025,True,"[0.76255353084184097, 0.76238768132983603, 0.76177936543472113]",False,False,darker,False,0.500524399802,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,41,9.53515452044,0.830606454053,-0.16,45_top_u,False,,,4.55212129978,True,"[0.17060552286291619, 0.17049210137854143, 0.17007608513008776]",True,False,darker,True,0.775123400148,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,42,9.40474671561,0.79234773664,-0.16,45_bottom_l,False,,,4.54962350009,True,"[0.079941661237386663, 0.079836269727568077, 0.079449706451876434]",True,False,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,43,9.28317582191,0.885319257573,0.16,none_u,False,,,4.54962870013,True,"[1.0, 1.0, 1.0]",True,True,x,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,44,9.63709314441,0.84091030788,-0.16,none_d,True,4.12500339979,left,4.52475269977,True,"[0.19524817706173514, 0.19513257301109155, 0.19470855137427368]",False,False,darker,True,0.851426099893,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,45,9.79481311988,0.714666447819,-0.16,45_top_r,True,4.12416450027,,4.52391520003,True,"[-0.099885560722013378, -0.099975025180073174, -0.10030316996161204]",False,True,,False,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,46,9.2237481985,0.820560149499,0.08,45_bottom_d,False,,,4.55020629987,True,"[0.74127789655364107, 0.74111393139554393, 0.74051252708202253]",True,False,x,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,47,9.7550969506,0.695288593966,0.08,none_u,False,,,4.55022890028,True,"[0.42518229376518413, 0.42504632476346083, 0.42454760695603144]",True,True,darker,False,0.725133699831,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,48,9.56447256364,0.624449829294,0.0,none_l,False,,,4.5509548001,True,"[0.061393064694142963, 0.061289316008218853, 0.060908778411325359]",True,True,darker,,0.47474219976,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,49,9.24864599042,0.858363334009,0.0,none_l,False,,,4.55022440013,True,"[0.63349078719774798, 0.63333636859690068, 0.63276997989752837]",True,True,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,50,9.27249026735,0.846424797945,0.16,135_bottom_d,True,4.12498519989,,4.52382199978,True,"[1.0, 1.0, 1.0]",False,True,m,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,51,9.69216135506,0.760872556982,-0.08,45_top_r,True,4.12587429956,,4.52694619959,True,"[0.19515772104025308, 0.19504212500117601, 0.19461813274981243]",False,True,darker,True,0.700462600216,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,52,9.06661185624,0.648516374289,0.16,135_bottom_r,True,4.12492089998,,4.5247566998,True,"[0.5078629671585142, 0.50771967524232853, 0.50719409787280023]",False,True,,False,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,53,9.71863875107,0.78631391958,-0.08,none_u,False,,,4.54899250017,True,"[0.25640019657041213, 0.25627917636881392, 0.25583528894718821]",True,True,m,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,54,9.41758738002,0.647341906539,0.08,135_bottom_d,False,,,4.55159989977,True,"[0.30743767726167093, 0.30731213674002333, 0.30685166933270502]",True,False,lighter,True,0.725328500383,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,55,9.67704635764,0.658629659581,0.0,45_bottom_d,False,,,4.54890499962,True,"[0.14208068059879486, 0.14196978552079065, 0.14156303582449126]",True,False,,False,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,56,9.6109925364,0.608844256506,-0.16,135_bottom_d,True,4.12363939965,,4.52357829968,True,"[-0.33473478240357801, -0.33480344658641448, -0.33505529848118076]",False,True,m,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,57,9.56378814651,0.730447405785,-0.16,135_bottom_r,True,4.1253056,,4.5256020003,True,"[-0.06383491612163017, -0.063927573536106341, -0.064267429694531919]",False,True,darker,True,0.60198259959,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,58,9.40444046601,0.662081435215,0.0,135_bottom_r,False,,,4.55086420011,True,"[0.15028849724150195, 0.15017687520837253, 0.14976745912884604]",True,False,lighter,,0.949007399846,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,59,9.34914299134,0.811740526575,0.08,none_l,True,4.12539529987,right,4.52502610022,True,"[0.71864262913912125, 0.71848066875578298, 0.71788661771293283]",False,False,,False,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,60,9.05136509487,0.787894817218,0.08,none_u,True,4.1241878001,left,4.52487749979,True,"[0.65772448748724344, 0.65756792254061702, 0.65699366130524517]",False,False,m,,,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,61,9.39419770315,0.71918823026,0.16,45_bottom_d,True,4.12661320018,,4.52531709988,True,"[0.68652407423455619, 0.68636495854781621, 0.68578134150706682]",False,True,lighter,True,0.701665000059,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,62,9.02175276123,0.74974690865,-0.08,none_r,True,4.12552620005,left,4.52505559986,True,"[0.16855409208522532, 0.16844085229327721, 0.16802550247060433]",False,False,darker,True,0.625172200147,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,63,10.1894995599,0.76839298784,0.0,none_r,False,,,4.55060189962,True,"[0.4081334539578656, 0.40799899494862935, 0.40750581561050248]",True,True,darker,,0.825109099969,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,64,9.18741532747,0.78655314595,-0.16,none_u,True,4.12429040018,right,4.52578950021,True,"[0.066327102033514995, 0.066222916346633909, 0.065840775883231784]",False,False,,False,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,65,9.50191482873,0.670435921434,-0.16,45_bottom_d,True,4.12402149988,,4.52391989995,True,"[-0.19954759655929155, -0.19962823408677832, -0.19992400275754663]",False,True,x,,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,66,9.23912800073,0.704735491348,0.0,135_bottom_r,False,,,4.54990100022,True,"[0.25258432629495986, 0.25246364405978672, 0.2520209962580191]",True,False,lighter,,0.825068499893,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,67,9.92507886555,0.701282305046,-0.16,none_r,True,4.12537330016,right,4.54968739999,True,"[-0.13026077300372796, -0.1303475471706671, -0.13066582429067142]",False,False,darker,True,0.800902900286,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,68,9.15340426459,0.677043906765,0.08,none_l,False,,,4.54980019992,True,"[0.38015706017253215, 0.3800250789943338, 0.37954098803992764]",True,True,darker,False,0.675305299927,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,69,9.12679324935,0.57965943402,0.16,none_r,False,,,4.54966900032,True,"[0.33750629294453294, 0.33737808928661095, 0.33690785381842536]",True,True,lighter,True,0.925549099687,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,70,9.29477761513,0.780507090256,0.16,none_u,True,4.12483729981,right,4.52471789997,True,"[0.8444893208651596, 0.84431621441199489, 0.84368128093685923]",False,False,lighter,True,0.750251499936,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,71,9.55113617919,0.759271688282,-0.08,135_top_u,True,4.12622840004,,4.52608999982,True,"[0.19132298778153878, 0.19120773137955416, 0.19078498487585938]",False,True,,False,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,72,9.78090398709,0.78272720391,0.08,none_u,True,4.12565980013,right,4.52447309997,True,"[0.64457757818277073, 0.6444221776399679, 0.64385218729659965]",False,False,x,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,73,9.48170809561,0.67806920283,-0.08,none_u,False,,,4.54957050039,True,"[-0.00013537683902542508, -0.00023367603480928256, -0.00059422556280586125]",True,True,darker,True,0.574510499835,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,74,9.61119386997,0.726731774751,-0.16,none_d,True,4.12386579998,right,4.52442990011,True,"[-0.072345765118837169, -0.072437668739027017, -0.072774760071432465]",False,False,darker,True,0.675277999602,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,75,9.51876233495,0.71791155668,0.0,none_u,True,4.12587969983,right,4.52522769989,True,"[0.28450279814609591, 0.28437928893540865, 0.28392627213032262]",False,False,darker,,0.726765799802,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,76,9.31551670741,0.772524282152,-0.08,135_bottom_r,False,,,4.54993660003,True,"[0.22313603181446884, 0.22301795777457056, 0.22258487651673353]",True,False,darker,True,0.6268740003,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,77,9.21346937384,0.761559109447,0.0,none_d,False,,,4.55104150018,True,"[0.39127492572967193, 0.39114195985728473, 0.3906542571640288]",True,True,lighter,,0.64990040008,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,78,9.75538126384,0.848468222332,0.0,none_d,False,,,4.55065210024,True,"[0.6084036483593056, 0.60825145169212558, 0.60769321277595978]",True,True,lighter,,0.67536989972,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,79,9.47350822123,0.679254853259,0.0,none_d,False,,,4.54923140025,True,"[0.19128267303166147, 0.19116742020029953, 0.19074468679321477]",True,True,,False,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,80,9.43001951157,0.653302441808,-0.16,none_l,True,4.12448140001,right,4.52452750038,True,"[-0.23758667370299424, -0.23766394216130582, -0.23794735349495011]",False,False,m,,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,81,9.05037942569,0.661402084782,0.0,45_bottom_l,True,4.12585389987,,4.52559109963,True,"[0.14867225404211304, 0.14856077515744137, 0.14815188412908697]",False,True,darker,,0.975279700011,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,82,9.56067965235,0.676572251732,0.16,none_r,True,4.12532139989,left,4.52578199981,True,"[0.57834046168865116, 0.57819092767690772, 0.57764245505794398]",False,False,lighter,True,0.600104500074,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,83,9.96940004424,0.934609541727,0.16,none_l,False,,,4.55015650019,True,"[1.0, 1.0, 1.0]",True,True,lighter,True,0.525857899804,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,84,9.19694431797,0.762173685111,0.08,135_bottom_r,False,,,4.55012889998,True,"[0.59248303670496072, 0.59233225010463952, 0.59177918314268974]",True,False,lighter,True,0.72487949999,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,85,9.12071388766,0.943026520253,0.08,45_top_r,False,,,4.54957660008,True,"[1.0, 1.0, 1.0]",True,False,lighter,True,0.501582399942,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,86,9.4422130278,0.828017851819,-0.08,none_d,False,,,4.55075759999,True,"[0.35798177116484475, 0.35785175402174652, 0.35737486690987952]",True,True,darker,True,0.725328800268,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,87,9.49185466185,0.719340529221,-0.08,45_top_r,False,,,4.54986970033,True,"[0.096412989616613487, 0.096306139263708346, 0.095914225128507224]",True,False,darker,True,0.651178099681,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,88,9.82998951443,0.781537404933,0.16,45_top_u,False,,,4.55172730004,True,"[0.84716608791492143, 0.84699274438414962, 0.8463569413371077]",True,False,lighter,True,0.549587200396,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,89,9.13246383147,0.793036122267,0.16,135_bottom_d,False,,,4.54920780007,True,"[0.87708942244683885, 0.87691342864714494, 0.87626790473512828]",True,False,lighter,True,0.575715299696,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
