trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,79,9.172093743160012,-0.170799550978225,0.335,135_top_l,False,,,3.8581756000057794,True,"[0.16420044902177502, 0.16420044902177502, 0.16420044902177502]",True,False,darker,False,1.0008396999910474,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,80,9.658052950230172,-0.2870921590335528,0.0,135_bottom_d,True,3.574473099957686,,3.841073099989444,True,"[-0.2870921590335528, -0.2870921590335528, -0.2870921590335528]",False,True,,False,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,81,9.700698582996957,-0.11906463919888835,0.335,135_bottom_r,True,3.5744449999765493,,3.8419570999685675,True,"[0.21593536080111167, 0.21593536080111167, 0.21593536080111167]",False,True,darker,False,1.149366200028453,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,82,9.364287543797255,0.23338147843045398,0.335,135_bottom_r,False,,,3.8586532000335865,True,"[0.568381478430454, 0.568381478430454, 0.568381478430454]",True,False,lighter,True,0.7000448000035249,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,83,9.403347729874362,-0.036813964360051854,0.0,none_u,False,,,3.857804200029932,True,"[-0.036813964360051854, -0.036813964360051854, -0.036813964360051854]",True,True,darker,,1.0003632999723777,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,84,9.534157309883685,0.04034528576478601,0.168,135_bottom_r,False,,,3.8581132999970578,True,"[0.208345285764786, 0.208345285764786, 0.208345285764786]",True,False,,False,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,85,9.534796158242074,0.1677811388991092,-0.335,none_l,True,3.5761784000205807,right,3.841204900003504,True,"[-0.16721886110089082, -0.16721886110089082, -0.16721886110089082]",False,False,darker,True,0.6514550999854691,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,86,9.465640683144624,0.14711800946060893,0.335,135_bottom_d,True,3.574564000009559,,3.840665900032036,True,"[0.48211800946060895, 0.48211800946060895, 0.48211800946060895]",False,True,lighter,True,0.9015406999969855,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,87,9.536785015116108,-0.012138033812865767,-0.168,45_bottom_l,True,3.5750592999975197,,3.840433800010942,True,"[-0.18013803381286578, -0.18013803381286578, -0.18013803381286578]",False,True,darker,True,1.0176165999728255,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,88,9.49069647782927,-0.05521103915103692,0.0,none_d,False,,,3.8586390999844298,True,"[-0.05521103915103692, -0.05521103915103692, -0.05521103915103692]",True,True,lighter,,0.6492628999985754,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
