trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,60,9.48228588878,0.695038248607,-0.087,none_l,False,,,3.50749049988,True,"[0.023037629833850159, 0.0229372782364754, 0.022569200748361329]",True,True,darker,True,0.38789687492,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,61,9.62297434797,0.826573588336,0.06,135_top_l,True,3.31030720822,,3.50603800011,True,"[0.70540779514625673, 0.70524700695411546, 0.7046572553663959]",False,True,darker,False,0.414973750012,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,62,9.41856973673,0.678132601887,0.0,none_u,False,,,3.51010216679,True,"[0.18859578655858944, 0.18848077170109945, 0.1880589111533062]",True,True,darker,,0.502537166467,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,63,9.27092716593,0.856541503806,-0.174,135_bottom_d,True,3.30354749993,,3.5009254585,True,"[0.19915792969217794, 0.19904197936007906, 0.19861668760487317]",False,True,darker,True,0.376016958151,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,64,9.68610132724,0.730891647862,0.06,none_r,True,3.3060055417,left,3.50382108334,True,"[0.46389931353874569, 0.46375991542339556, 0.46324862004306699]",False,False,darker,False,0.449782875134,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
interactor,65,9.61714071407,0.750410140538,0.0,135_top_u,True,3.30482854182,,3.50068887509,True,"[0.36385268559812678, 0.36372214847614526, 0.36324335414479991]",False,True,lighter,,0.377361416584,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,66,10.0007287964,0.647959175662,0.0,none_r,False,,,3.50593829155,True,"[0.11677598195222383, 0.11666732807686531, 0.11626879884003594]",True,True,darker,,0.453950749943,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,67,9.64311647912,0.855638680382,0.12,none_d,True,3.30503345816,right,3.50600575004,True,"[0.93617122075279346, 0.93598999415881567, 0.93532527699201062]",False,False,lighter,True,0.405234416714,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,68,9.97299533379,0.737174974239,0.06,45_top_r,True,3.31088091666,,3.52232929156,True,"[0.47954482660214337, 0.47940404278504167, 0.47888766481875455]",False,True,lighter,True,0.444053708343,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,69,9.57233020813,0.886676519485,0.06,none_u,True,3.31429641671,right,3.51339179184,True,"[0.86052848028981321, 0.86035395327017872, 0.85971380932951491]",False,False,lighter,True,0.40491883317,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
